2019-11-19 20:40:10.873 | INFO     | __main__:main:167 - 
2019-11-19 20:40:20.069 | INFO     | __main__:add_noise:265 - Writing new image with noise as .fits file to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/noise_image_1_2.fits.
2019-11-19 20:40:20.203 | DEBUG    | __main__:add_noise:258 - Adding noise to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/section_1_3.fits with noise seed: 0
2019-11-19 20:40:20.730 | INFO     | __main__:add_noise:265 - Writing new image with noise as .fits file to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/noise_image_1_3.fits.
2019-11-19 20:40:20.864 | DEBUG    | __main__:add_noise:258 - Adding noise to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/section_1_4.fits with noise seed: 0
2019-11-19 20:40:21.391 | INFO     | __main__:add_noise:265 - Writing new image with noise as .fits file to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/noise_image_1_4.fits.
2019-11-19 20:40:21.525 | DEBUG    | __main__:add_noise:258 - Adding noise to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/section_1_5.fits with noise seed: 0
2019-11-19 20:40:22.053 | INFO     | __main__:add_noise:265 - Writing new image with noise as .fits file to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/noise_image_1_5.fits.
2019-11-19 20:40:22.188 | DEBUG    | __main__:add_noise:258 - Adding noise to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/section_1_6.fits with noise seed: 0
2019-11-19 20:40:22.711 | INFO     | __main__:add_noise:265 - Writing new image with noise as .fits file to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/noise_image_1_6.fits.
2019-11-19 20:40:22.845 | DEBUG    | __main__:add_noise:258 - Adding noise to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/section_1_7.fits with noise seed: 0
2019-11-19 20:40:23.367 | INFO     | __main__:add_noise:265 - Writing new image with noise as .fits file to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/noise_image_1_7.fits.
2019-11-19 20:40:23.501 | DEBUG    | __main__:add_noise:258 - Adding noise to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/section_1_8.fits with noise seed: 0
2019-11-19 20:40:24.026 | INFO     | __main__:add_noise:265 - Writing new image with noise as .fits file to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/noise_image_1_8.fits.
2019-11-19 20:40:24.340 | DEBUG    | __main__:add_noise:258 - Adding noise to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/section_1_9.fits with noise seed: 0
2019-11-19 20:40:24.865 | INFO     | __main__:add_noise:265 - Writing new image with noise as .fits file to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/noise_image_1_9.fits.
2019-11-19 20:40:24.999 | DEBUG    | __main__:add_noise:258 - Adding noise to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/section_2_0.fits with noise seed: 0
2019-11-19 20:40:25.530 | INFO     | __main__:add_noise:265 - Writing new image with noise as .fits file to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/noise_image_2_0.fits.
2019-11-19 20:40:25.664 | DEBUG    | __main__:add_noise:258 - Adding noise to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/section_2_1.fits with noise seed: 0
2019-11-19 20:40:26.192 | INFO     | __main__:add_noise:265 - Writing new image with noise as .fits file to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/noise_image_2_1.fits.
2019-11-19 20:40:26.327 | DEBUG    | __main__:add_noise:258 - Adding noise to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/section_2_2.fits with noise seed: 0
2019-11-19 20:40:26.854 | INFO     | __main__:add_noise:265 - Writing new image with noise as .fits file to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/noise_image_2_2.fits.
2019-11-19 20:40:26.988 | DEBUG    | __main__:add_noise:258 - Adding noise to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/section_2_3.fits with noise seed: 0
2019-11-19 20:40:27.514 | INFO     | __main__:add_noise:265 - Writing new image with noise as .fits file to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/noise_image_2_3.fits.
2019-11-19 20:40:27.648 | DEBUG    | __main__:add_noise:258 - Adding noise to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/section_2_4.fits with noise seed: 0
2019-11-19 20:40:28.177 | INFO     | __main__:add_noise:265 - Writing new image with noise as .fits file to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/noise_image_2_4.fits.
2019-11-19 20:40:28.311 | DEBUG    | __main__:add_noise:258 - Adding noise to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/section_2_5.fits with noise seed: 0
2019-11-19 20:40:28.839 | INFO     | __main__:add_noise:265 - Writing new image with noise as .fits file to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/noise_image_2_5.fits.
2019-11-19 20:40:29.035 | DEBUG    | __main__:add_noise:258 - Adding noise to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/section_2_6.fits with noise seed: 0
2019-11-19 20:40:29.562 | INFO     | __main__:add_noise:265 - Writing new image with noise as .fits file to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/noise_image_2_6.fits.
2019-11-19 20:40:29.696 | DEBUG    | __main__:add_noise:258 - Adding noise to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/section_2_7.fits with noise seed: 0
2019-11-19 20:40:30.218 | INFO     | __main__:add_noise:265 - Writing new image with noise as .fits file to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/noise_image_2_7.fits.
2019-11-19 20:40:30.356 | DEBUG    | __main__:add_noise:258 - Adding noise to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/section_2_8.fits with noise seed: 0
2019-11-19 20:40:30.883 | INFO     | __main__:add_noise:265 - Writing new image with noise as .fits file to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/noise_image_2_8.fits.
2019-11-19 20:40:31.018 | DEBUG    | __main__:add_noise:258 - Adding noise to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/section_2_9.fits with noise seed: 0
2019-11-19 20:40:31.543 | INFO     | __main__:add_noise:265 - Writing new image with noise as .fits file to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/noise_image_2_9.fits.
2019-11-19 20:40:31.677 | DEBUG    | __main__:add_noise:258 - Adding noise to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/section_3_0.fits with noise seed: 0
2019-11-19 20:40:32.205 | INFO     | __main__:add_noise:265 - Writing new image with noise as .fits file to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/noise_image_3_0.fits.
